kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9022166,K02175.01,Kepler-368 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,26.8475962,1.57E-04,-1.57E-04,142.17023,4.79E-03,-4.79E-03,0.457,0.421,-0.256,10.068,0.119,-0.119,2.54E+02,7.10E+00,-7.10E+00,3.2,5.50E-01,-8.20E-01,800,,,96.89,46.92,-47.08,39.2,2,1,q1_q17_dr25_tce,5508,110,,3.897,0.195,-0.09,1.988,0.34,-0.51,291.88004,45.387932,12.848
9022166,K02175.02,Kepler-368 c,CONFIRMED,CANDIDATE,0.001,0,0,0,0,72.3826983,6.95E-04,-6.95E-04,179.49813,7.87E-03,-7.87E-03,0.791,0.126,-0.547,8.279,0.164,-0.164,3.66E+02,1.31E+01,-1.31E+01,4.21,7.20E-01,-1.08E+00,575,,,25.83,12.51,-12.55,29.5,2,2,q1_q17_dr25_tce,5508,110,0,3.897,0.195,-0.09,1.988,0.34,-0.51,291.88004,45.387932,12.848
3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.67890312,2.38E-05,-2.38E-05,133.03651,2.28E-03,-2.28E-03,0.203,0.229,-0.203,3.5317,0.0685,-0.0685,5.41E+02,1.52E+01,-1.52E+01,2.56,3.90E-01,-4.30E-01,905,,,158.43,64.4,-54.2,37.4,4,1,q1_q17_dr25_tce,5509,82,-74,4.308,0.156,-0.104,1.116,0.169,-0.186,294.15271,38.23304,14.523
3128552,K02055.02,Kepler-1073 c,CONFIRMED,CANDIDATE,0.986,0,0,0,0,4.02582434,1.27E-05,-1.27E-05,135.42508,2.83E-03,-2.83E-03,0.017,0.429,-0.017,2.8059,0.0826,-0.0826,2.65E+02,1.18E+01,-1.18E+01,1.79,2.70E-01,-3.00E-01,1169,,,440.08,178.9,-150.56,23.9,4,2,q1_q17_dr25_tce,5509,82,-74,4.308,0.156,-0.104,1.116,0.169,-0.186,294.15271,38.23304,14.523
3128552,K02055.03,Kepler-1073 d,CONFIRMED,CANDIDATE,1,0,0,0,0,2.50475282,1.14E-05,-1.14E-05,133.63645,3.73E-03,-3.73E-03,0.13,0.32,-0.13,2.376,0.111,-0.111,1.81E+02,1.06E+01,-1.06E+01,1.48,2.20E-01,-2.50E-01,1369,,,828.59,336.84,-283.48,18.9,4,3,q1_q17_dr25_tce,5509,82,-74,4.308,0.156,-0.104,1.116,0.169,-0.186,294.15271,38.23304,14.523
7939330,K01581.01,Kepler-896 c,CONFIRMED,CANDIDATE,1,0,0,0,0,29.5422566,2.96E-04,-2.96E-04,137.57837,8.71E-03,-8.71E-03,0.959,0.011,-0.008,13.902,0.522,-0.522,8.80E+02,3.31E+01,-3.31E+01,3.15,7.30E-01,-2.50E-01,515,,,16.56,11.85,-3.95,39.5,2,1,q1_q17_dr25_tce,5510,166,-149,4.572,0.038,-0.152,0.803,0.188,-0.063,282.43918,43.734482,15.481
7939330,K01581.02,Kepler-896 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,144.551628,2.50E-03,-2.50E-03,265.9401,1.03E-02,-1.03E-02,0.887,0.055,-0.616,16.599,0.389,-0.389,1.04E+03,3.84E+01,-3.84E+01,3.06,7.10E-01,-2.40E-01,303,,,1.99,1.43,-0.47,27.1,2,2,q1_q17_dr25_tce,5510,166,-149,4.572,0.038,-0.152,0.803,0.188,-0.063,282.43918,43.734482,15.481
5299459,K01576.01,Kepler-307 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.41572666,1.36E-05,-1.36E-05,143.04774,1.06E-03,-1.06E-03,0.682,0.176,-0.448,2.7719,0.0414,-0.0414,8.25E+02,1.35E+01,-1.35E+01,3.01,3.90E-01,-2.60E-01,797,,,95.64,36.45,-21.35,69.3,3,1,q1_q17_dr25_tce,5511,110,,4.426,0.081,-0.099,0.987,0.128,-0.085,297.79514,40.417709,14.072
5299459,K01576.02,Kepler-307 c,CONFIRMED,CANDIDATE,1,0,0,0,0,13.08424286,2.61E-05,-2.61E-05,132.63129,1.57E-03,-1.57E-03,0.701,0.185,-0.475,3.0401,0.0549,-0.0549,6.62E+02,1.44E+01,-1.44E+01,2.71,3.50E-01,-2.30E-01,739,,,70.51,26.87,-15.74,51.2,3,2,q1_q17_dr25_tce,5511,110,0,4.426,0.081,-0.099,0.987,0.128,-0.085,297.79514,40.417709,14.072
10973814,K01307.01,Kepler-287 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,44.8520997,1.56E-04,-1.56E-04,172.46196,2.78E-03,-2.78E-03,0.807,0.107,-0.562,3.5729,0.0859,-0.0859,7.81E+02,2.62E+01,-2.62E+01,3.35,5.10E-01,-4.20E-01,513,,,16.35,6.55,-4.49,33,2,1,q1_q17_dr25_tce,5514,74,-74,4.345,0.132,-0.108,1.071,0.163,-0.134,290.92746,48.44355,14.775
10973814,K01307.02,Kepler-287 b,CONFIRMED,CANDIDATE,1,0,0,0,0,20.34237838,5.57E-05,-5.57E-05,137.6952,2.35E-03,-2.35E-03,0.826,0.134,-0.595,2.3351,0.0764,-0.0764,5.65E+02,2.26E+01,-2.26E+01,2.88,4.40E-01,-3.60E-01,667,,,46.93,18.79,-12.9,28.7,2,2,q1_q17_dr25_tce,5514,74,-74,4.345,0.132,-0.108,1.071,0.163,-0.134,290.92746,48.44355,14.775
7778767,K02523.01,Kepler-1267 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,13.0313583,1.04E-04,-1.04E-04,144.11544,6.62E-03,-6.62E-03,0.813,0.142,-0.589,4.521,0.16,-0.16,5.73E+02,3.18E+01,-3.18E+01,2.88,4.30E-01,-4.00E-01,774,,,84.94,34,-25.17,18.9,2,1,q1_q17_dr25_tce,5514,74,-74,4.345,0.132,-0.108,1.071,0.163,-0.148,299.16953,43.44109,15.829
7289317,K02450.01,Kepler-1243 b,CONFIRMED,CANDIDATE,0.968,0,0,0,0,16.83203175,8.53E-05,-8.53E-05,140.53041,4.69E-03,-4.69E-03,0.533,0.416,-0.331,4.031,0.129,-0.129,3.26E+02,1.61E+01,-1.61E+01,1.86,2.50E-01,-1.80E-01,690,,,53.44,19.29,-12.54,21.6,2,1,q1_q17_dr25_tce,5518,74,-83,4.4,0.1,-0.1,1.008,0.137,-0.099,294.00946,42.880772,14.834
6849310,K00864.01,Kepler-244 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.311780262,4.34E-06,-4.34E-06,173.576483,8.48E-04,-8.48E-04,0.196,0.221,-0.196,2.7251,0.0314,-0.0314,1.15E+03,1.50E+01,-1.50E+01,3.11,3.90E-01,-2.10E-01,1038,,,274.84,91.4,-49.59,86.1,3,1,q1_q17_dr25_tce,5527,74,-83,4.484,0.04,-0.112,0.927,0.115,-0.062,287.24268,42.301369,15.604
6849310,K00864.02,Kepler-244 d,CONFIRMED,CANDIDATE,1,0,0,0,0,20.0504494,8.83E-05,-8.83E-05,188.08821,3.10E-03,-3.10E-03,0.383,0.081,-0.383,4.556,0.0986,-0.0986,8.41E+02,2.35E+01,-2.35E+01,2.69,3.30E-01,-1.80E-01,622,,,35.44,11.79,-6.39,37.8,3,2,q1_q17_dr25_tce,5527,74,-83,4.484,0.04,-0.112,0.927,0.115,-0.062,287.24268,42.301369,15.604
6849310,K00864.03,Kepler-244 c,CONFIRMED,CANDIDATE,1,0,0,0,0,9.76734503,3.05E-05,-3.05E-05,186.57718,2.39E-03,-2.39E-03,0.9,0.023,-0.633,1.6585,0.0777,-0.0777,5.69E+02,3.17E+01,-3.17E+01,2.67,3.30E-01,-1.80E-01,791,,,92.46,30.75,-16.68,21.1,3,3,q1_q17_dr25_tce,5527,74,-83,4.484,0.04,-0.112,0.927,0.115,-0.062,287.24268,42.301369,15.604
8247638,K00907.01,Kepler-251 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.51410989,3.39E-05,-3.39E-05,176.11686,1.65E-03,-1.65E-03,0.395,0.008,-0.395,4.1575,0.0539,-0.0539,9.74E+02,1.85E+01,-1.85E+01,2.72,2.70E-01,-2.40E-01,655,,,43.57,13.8,-9.97,55.9,4,1,q1_q17_dr25_tce,5527,111,-111,4.488,0.075,-0.075,0.866,0.089,-0.074,296.56622,44.105862,15.223
8247638,K00907.02,Kepler-251 d,CONFIRMED,CANDIDATE,1,0,0,0,0,30.1329298,1.01E-04,-1.01E-04,190.38336,2.82E-03,-2.82E-03,0.839,0,-0.594,5.172,0.113,-0.113,1.02E+03,2.40E+01,-2.40E+01,3.14,3.20E-01,-2.70E-01,536,,,19.55,6.19,-4.47,44.8,4,2,q1_q17_dr25_tce,5527,111,-111,4.488,0.075,-0.075,0.866,0.089,-0.074,296.56622,44.105862,15.223
8247638,K00907.03,Kepler-251 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.79090809,2.28E-05,-2.28E-05,136.31106,3.92E-03,-3.92E-03,0.11,0.342,-0.11,2.603,0.11,-0.11,2.51E+02,1.32E+01,-1.32E+01,1.36,1.40E-01,-1.20E-01,990,,,227.24,71.98,-51.99,21.2,4,4,q1_q17_dr25_tce,5527,111,-111,4.488,0.075,-0.075,0.866,0.089,-0.074,296.56622,44.105862,15.223
8247638,K00907.04,Kepler-251 e,CONFIRMED,CANDIDATE,1,0,0,0,0,99.6415962,6.64E-04,-6.64E-04,198.68664,5.08E-03,-5.08E-03,0.028,0.418,-0.028,4.448,0.14,-0.14,9.53E+02,4.41E+01,-4.41E+01,2.64,2.70E-01,-2.30E-01,360,,,3.97,1.25,-0.91,22.7,4,3,q1_q17_dr25_tce,5527,111,-111,4.488,0.075,-0.075,0.866,0.089,-0.074,296.56622,44.105862,15.223
4644952,K01805.01,Kepler-319 c,CONFIRMED,CANDIDATE,1,0,0,0,0,6.94135824,1.09E-05,-1.09E-05,137.5437,1.30E-03,-1.30E-03,0.871,0.022,-0.597,1.8899,0.0363,-0.0363,8.25E+02,2.20E+01,-2.20E+01,2.96,3.30E-01,-2.30E-01,876,,,139.05,47.54,-29.54,43.1,3,1,q1_q17_dr25_tce,5527,110,-110,4.491,0.06,-0.09,0.88,0.1,-0.067,288.81195,39.77066,13.828
4644952,K01805.02,Kepler-319 d,CONFIRMED,CANDIDATE,1,0,0,0,0,31.7821117,1.77E-04,-1.77E-04,134.8645,4.78E-03,-4.78E-03,0.17,0.269,-0.17,3.856,0.13,-0.13,5.70E+02,2.84E+01,-2.84E+01,2.08,2.30E-01,-1.60E-01,528,,,18.32,6.26,-3.89,21.6,3,3,q1_q17_dr25_tce,5527,110,-110,4.491,0.06,-0.09,0.88,0.1,-0.067,288.81195,39.77066,13.828
4644952,K01805.03,Kepler-319 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.36273233,1.30E-05,-1.30E-05,135.23342,2.47E-03,-2.47E-03,0.732,0.202,-0.508,2.2375,0.0767,-0.0767,3.42E+02,1.50E+01,-1.50E+01,1.76,2.00E-01,-1.40E-01,1023,,,258.7,88.45,-54.96,25.6,3,2,q1_q17_dr25_tce,5527,110,-110,4.491,0.06,-0.09,0.88,0.1,-0.067,288.81195,39.77066,13.828
6422155,K00510.01,Kepler-172 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.940304817,4.74E-06,-4.74E-06,169.90496,1.25E-03,-1.25E-03,0.825,0.003,-0.62,2.7226,0.0368,-0.0368,4.72E+02,1.00E+01,-1.00E+01,2.59,3.80E-01,-2.70E-01,1256,,,588.66,245.83,-153.26,51.8,4,1,q1_q17_dr25_tce,5527,111,-111,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
6422155,K00510.02,Kepler-172 c,CONFIRMED,CANDIDATE,1,0,0,0,0,6.38899658,1.40E-05,-1.40E-05,175.4761,1.72E-03,-1.72E-03,0.876,0.006,-0.628,3.5032,0.0478,-0.0478,5.43E+02,1.27E+01,-1.27E+01,2.89,4.20E-01,-3.00E-01,970,,,209.17,87.35,-54.46,45.8,4,2,q1_q17_dr25_tce,5527,111,-111,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
6422155,K00510.03,Kepler-172 d,CONFIRMED,CANDIDATE,0.932,0,0,0,0,14.62709685,6.55E-05,-6.55E-05,136.23467,3.58E-03,-3.58E-03,0.945,0.017,-0.719,4.097,0.107,-0.107,3.96E+02,1.82E+01,-1.82E+01,2.7,3.90E-01,-2.80E-01,736,,,69.31,28.94,-18.05,22.7,4,3,q1_q17_dr25_tce,5527,111,-111,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
6422155,K00510.04,Kepler-172 e,CONFIRMED,CANDIDATE,0.998,0,0,0,0,35.1184432,2.17E-04,-2.17E-04,152.12282,4.47E-03,-4.47E-03,0.958,0.045,-0.693,4.59,0.237,-0.237,5.42E+02,2.76E+01,-2.76E+01,3.26,4.70E-01,-3.40E-01,550,,,21.57,9.01,-5.62,20.4,4,4,q1_q17_dr25_tce,5527,111,-111,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
8280511,K01151.01,Kepler-271 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.43547031,2.69E-05,-2.69E-05,134.82462,2.30E-03,-2.30E-03,0.174,0.257,-0.174,3.4167,0.0598,-0.0598,2.10E+02,6.00E+00,-6.00E+00,1.22,1.30E-01,-9.00E-02,759,,,78.35,25.04,-16.97,36.7,5,1,q1_q17_dr25_tce,5528,110,-110,4.499,0.063,-0.077,0.853,0.089,-0.067,283.00296,44.284229,13.404
8280511,K01151.02,Kepler-271 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,7.41084314,3.10E-05,-3.10E-05,135.75425,3.43E-03,-3.43E-03,0.064,0.384,-0.064,3.245,0.0965,-0.0965,1.24E+02,5.20E+00,-5.20E+00,0.94,1.00E-01,-8.00E-02,850,,,123.4,39.43,-26.72,25.6,5,2,q1_q17_dr25_tce,5528,110,-110,4.499,0.063,-0.077,0.853,0.089,-0.067,283.00296,44.284229,13.404
8168187,K02209.01,Kepler-1142 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,18.3027235,1.49E-04,-1.49E-04,142.89166,6.41E-03,-6.41E-03,0.742,0.165,-0.507,8.262,0.217,-0.217,1.87E+02,8.30E+00,-8.30E+00,2.72,6.50E-01,-4.40E-01,902,,,156.71,99.65,-52,24.7,2,1,q1_q17_dr25_tce,5528,88,-77,3.892,0.12,-0.12,1.839,0.44,-0.293,292.71445,44.082329,14.31
8240904,K01070.01,Kepler-266 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.61836309,2.53E-05,-2.53E-05,360.36694,2.63E-03,-2.63E-03,0.043,0.387,-0.043,3.6813,0.0788,-0.0788,5.49E+02,1.92E+01,-1.92E+01,2.98,4.90E-01,-6.60E-01,1066,,,304.65,134.51,-128.1,31.5,3,1,q1_q17_dr25_tce,5529,83,-66,4.19,0.186,-0.108,1.294,0.214,-0.285,294.48438,44.166908,15.59
8240904,K01070.02,Kepler-266 c,CONFIRMED,CANDIDATE,1,0,0,0,0,107.7214092,8.28E-04,-8.28E-04,354.19522,5.52E-03,-5.52E-03,0.003,0.418,-0.003,8.042,0.161,-0.161,1.40E+03,4.71E+01,-4.71E+01,4.75,7.90E-01,-1.05E+00,421,,,7.39,3.27,-3.11,30.5,3,2,q1_q17_dr25_tce,5529,83,-66,4.19,0.186,-0.108,1.294,0.214,-0.285,294.48438,44.166908,15.59
11810124,K03344.01,Kepler-1471 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,11.6044881,1.13E-04,-1.13E-04,139.05603,6.73E-03,-6.73E-03,0.118,0.334,-0.118,3.409,0.209,-0.209,2.68E+02,2.03E+01,-2.03E+01,1.88,2.80E-01,-3.40E-01,841,,,118.5,47.61,-43.33,14.5,3,2,q1_q17_dr25_tce,5533,83,-74,4.275,0.168,-0.112,1.166,0.174,-0.212,289.66489,50.020039,15.254
11810124,K03344.02,Kepler-1471 b,CONFIRMED,CANDIDATE,0.972,0,0,0,0,3.63898953,2.13E-05,-2.13E-05,131.78562,4.95E-03,-4.95E-03,0.32,0.141,-0.32,2.252,0.133,-0.133,2.10E+02,1.48E+01,-1.48E+01,1.68,2.50E-01,-3.00E-01,1238,,,555.71,223.28,-203.21,16,3,1,q1_q17_dr25_tce,5533,83,-74,4.275,0.168,-0.112,1.166,0.174,-0.212,289.66489,50.020039,15.254
6690082,K01240.01,Kepler-280 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.1395563,3.11E-06,-3.11E-06,133.65392,1.19E-03,-1.19E-03,0.368,0.094,-0.368,2.0678,0.0381,-0.0381,2.66E+02,6.30E+00,-6.30E+00,1.76,2.70E-01,-2.40E-01,1425,,,974.3,398.91,-289.72,48.9,2,1,q1_q17_dr25_tce,5534,82,-74,4.338,0.138,-0.103,1.08,0.165,-0.15,291.3905,42.180592,14.466
6690082,K01240.02,Kepler-280 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.807103254,5.90E-06,-5.90E-06,134.640371,9.56E-04,-9.56E-04,0.94,0.007,-0.651,0.9393,0.0357,-0.0357,4.51E+02,1.89E+01,-1.89E+01,2.96,4.50E-01,-4.10E-01,1088,,,330.84,135.45,-98.38,32.9,2,2,q1_q17_dr25_tce,5534,82,-74,4.338,0.138,-0.103,1.08,0.165,-0.15,291.3905,42.180592,14.466
5438757,K01601.01,Kepler-903 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.35078415,4.72E-05,-4.72E-05,133.71163,3.78E-03,-3.78E-03,0.79,0.043,-0.551,6.253,0.119,-0.119,2.73E+02,8.50E+00,-8.50E+00,1.97,3.10E-01,-2.70E-01,842,,,119.01,48.73,-35.39,36.5,2,1,q1_q17_dr25_tce,5534,82,-74,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659
5438757,K01601.02,Kepler-903 c,CONFIRMED,CANDIDATE,0.838,0,0,0,0,62.9224936,7.86E-04,-7.86E-04,151.6882,1.07E-02,-1.07E-02,0.928,0.014,-0.655,11.64,0.317,-0.317,4.18E+02,1.62E+01,-1.62E+01,2.75,4.20E-01,-3.80E-01,462,,,10.73,4.4,-3.19,28.7,2,2,q1_q17_dr25_tce,5534,82,-74,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659
9967771,K01875.01,Kepler-990 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.91724268,2.38E-05,-2.38E-05,135.1389,1.94E-03,-1.94E-03,0.786,0.057,-0.533,3.2241,0.0698,-0.0698,4.58E+02,1.26E+01,-1.26E+01,2.85,4.20E-01,-5.50E-01,903,,,157.41,61.6,-60.28,38.8,2,2,q1_q17_dr25_tce,5539,83,-74,4.244,0.174,-0.101,1.207,0.175,-0.233,297.9382,46.881401,14.498
9967771,K01875.02,Kepler-990 c,CONFIRMED,CANDIDATE,1,0,0,0,0,0.53835407,6.75E-07,-6.75E-07,131.64999,1.01E-03,-1.01E-03,0.334,0.116,-0.334,1.5045,0.0326,-0.0326,1.90E+02,4.80E+00,-4.80E+00,1.67,2.40E-01,-3.30E-01,2386,,,7609.22,2977.95,-2913.75,46.6,2,1,q1_q17_dr25_tce,5539,83,-74,4.244,0.174,-0.101,1.207,0.175,-0.233,297.9382,46.881401,14.498
7269974,K00456.01,Kepler-160 c,CONFIRMED,CANDIDATE,1,0,0,0,0,13.69942266,1.44E-05,-1.44E-05,171.48036,8.34E-04,-8.34E-04,0.03,0.266,-0.03,4.3409,0.0264,-0.0264,1.29E+03,1.14E+01,-1.14E+01,3.85,5.70E-01,-5.10E-01,771,,,83.6,32.54,-24.07,120,2,1,q1_q17_dr25_tce,5541,74,-74,4.332,0.137,-0.1,1.089,0.161,-0.145,287.77356,42.869282,14.619
7269974,K00456.02,Kepler-160 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.309381978,6.66E-06,-6.66E-06,134.03552,1.26E-03,-1.26E-03,0.034,0.368,-0.034,2.8977,0.0359,-0.0359,3.11E+02,8.10E+00,-8.10E+00,1.89,2.80E-01,-2.50E-01,1134,,,390.76,152.15,-112.5,42.3,2,2,q1_q17_dr25_tce,5541,74,-74,4.332,0.137,-0.1,1.089,0.161,-0.145,287.77356,42.869282,14.619
10285631,K00331.01,Kepler-525 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.68405716,5.69E-05,-5.69E-05,170.83245,2.38E-03,-2.38E-03,0.858,0.008,-0.603,6.9329,0.0878,-0.0878,3.82E+02,7.60E+00,-7.60E+00,3.64,5.70E-01,-8.60E-01,832,,,113.34,50.89,-51.79,54.2,2,1,q1_q17_dr25_tce,5548,110,,4.038,0.21,-0.09,1.614,0.254,-0.381,296.18344,47.358761,13.497
7285757,K03271.01,Kepler-1986 b,CONFIRMED,CANDIDATE,0.963,0,0,0,0,19.5489666,1.40E-04,-1.40E-04,149.78882,4.32E-03,-4.32E-03,0.83,0.001,-0.585,1.78,0.181,-0.181,5.24E+02,4.97E+01,-4.97E+01,1.89,3.50E-01,-1.50E-01,579,,,26.62,15.5,-6.65,12.6,2,1,q1_q17_dr25_tce,5549,163,-163,4.6,0.045,-0.113,0.732,0.137,-0.059,292.95819,42.854889,15.717
10265898,K00732.01,Kepler-656 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.260258822,6.75E-07,-6.75E-07,170.408984,4.22E-04,-4.22E-04,0.791,0.002,-0.54,1.8594,0.0181,-0.0181,1.13E+03,1.01E+01,-1.01E+01,3.57,9.40E-01,-3.00E-01,1569,,,1435.82,1145.82,-379.55,128.2,3,1,q1_q17_dr25_tce,5550,166,-183,4.5,0.046,-0.184,0.954,0.252,-0.079,288.32791,47.381592,15.342
10265898,K00732.03,Kepler-656 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,5.25449393,5.61E-05,-5.61E-05,132.55624,7.96E-03,-7.96E-03,0.837,0.108,-0.597,3.078,0.197,-0.197,1.69E+02,1.46E+01,-1.46E+01,1.41,3.80E-01,-1.10E-01,975,,,213.25,170.17,-56.37,12.6,3,2,q1_q17_dr25_tce,5550,166,-183,4.5,0.046,-0.184,0.954,0.252,-0.079,288.32791,47.381592,15.342
7626506,K00150.02,Kepler-112 c,CONFIRMED,CANDIDATE,1,0,0,0,0,28.5742692,4.06E-05,-4.06E-05,143.8315,1.13E-03,-1.13E-03,0.068,0.328,-0.068,4.9427,0.0403,-0.0403,8.25E+02,9.20E+00,-9.20E+00,2.32,1.90E-01,-2.00E-01,538,,,19.83,5.49,-4.56,97.1,2,2,q1_q17_dr25_tce,5551,111,-111,4.508,0.077,-0.063,0.812,0.07,-0.07,296.98102,43.209751,13.771
7626506,K00150.01,Kepler-112 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.408878137,6.13E-06,-6.13E-06,134.006366,6.06E-04,-6.06E-04,0.018,0.307,-0.018,3.4967,0.0196,-0.0196,7.99E+02,6.10E+00,-6.10E+00,2.28,1.90E-01,-2.00E-01,809,,,101.22,28.04,-23.26,147.2,2,1,q1_q17_dr25_tce,5551,111,-111,4.508,0.077,-0.063,0.812,0.07,-0.07,296.98102,43.209751,13.771
9466668,K00939.01,Kepler-256 c,CONFIRMED,CANDIDATE,1,0,0,0,0,3.388012244,9.49E-06,-9.49E-06,170.5336,2.28E-03,-2.28E-03,0.433,0.008,-0.433,2.6849,0.0719,-0.0719,2.80E+02,9.90E+00,-9.90E+00,2.11,3.30E-01,-4.10E-01,1315,,,705.93,316.56,-277.05,30.6,4,1,q1_q17_dr25_tce,5553,111,,4.221,0.188,-0.101,1.25,0.196,-0.24,292.58044,46.097389,15.065
9466668,K00939.02,Kepler-256 d,CONFIRMED,CANDIDATE,1,0,0,0,0,5.83909761,2.02E-05,-2.02E-05,132.09261,2.91E-03,-2.91E-03,0.341,0.096,-0.341,3.1915,0.0899,-0.0899,2.74E+02,1.16E+01,-1.16E+01,2.06,3.30E-01,-3.90E-01,1097,,,341.48,153.14,-134.02,25.2,4,2,q1_q17_dr25_tce,5553,111,0,4.221,0.188,-0.101,1.25,0.196,-0.24,292.58044,46.097389,15.065
9466668,K00939.03,Kepler-256 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.620467654,5.92E-06,-5.92E-06,132.06388,3.28E-03,-3.28E-03,0.271,0.189,-0.271,2.1888,0.0995,-0.0995,1.60E+02,8.30E+00,-8.30E+00,1.57,2.40E-01,-3.00E-01,1681,,,1893.42,849.07,-743.1,22.7,4,3,q1_q17_dr25_tce,5553,111,0,4.221,0.188,-0.101,1.25,0.196,-0.24,292.58044,46.097389,15.065
9466668,K00939.04,Kepler-256 e,CONFIRMED,CANDIDATE,1,0,0,0,0,10.6816951,5.17E-05,-5.17E-05,131.55082,3.72E-03,-3.72E-03,0.646,0.274,-0.425,3.605,0.11,-0.11,3.08E+02,1.46E+01,-1.46E+01,2.3,3.60E-01,-4.40E-01,897,,,152.75,68.5,-59.95,21.9,4,4,q1_q17_dr25_tce,5553,111,0,4.221,0.188,-0.101,1.25,0.196,-0.24,292.58044,46.097389,15.065
5956656,K01053.01,Kepler-756 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,1.224866441,4.14E-06,-4.14E-06,133.20824,2.57E-03,-2.57E-03,0.286,0.172,-0.286,1.7086,0.0841,-0.0841,1.96E+02,1.09E+01,-1.09E+01,1.54,2.30E-01,-2.20E-01,1741,,,2174.33,833.59,-669.43,21.1,2,1,q1_q17_dr25_tce,5553,74,-74,4.32,0.137,-0.1,1.107,0.161,-0.161,290.60794,41.201092,15.376
10793172,K02871.01,Kepler-1693 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,12.0999065,1.09E-04,-1.09E-04,143.04424,8.11E-03,-8.11E-03,0.14,0.307,-0.14,3.558,0.209,-0.209,1.66E+02,1.22E+01,-1.22E+01,1.39,2.10E-01,-2.00E-01,807,,,100.37,38.77,-31.09,15.1,4,1,q1_q17_dr25_tce,5553,74,-74,4.33,0.137,-0.1,1.098,0.161,-0.161,290.20163,48.185822,14.754
10793172,K02871.02,Kepler-1693 c,CONFIRMED,CANDIDATE,0.995,0,0,0,0,5.36375016,3.90E-05,-3.90E-05,134.65014,6.09E-03,-6.09E-03,0.008,0.448,-0.008,2.94,0.199,-0.199,1.14E+02,9.30E+00,-9.30E+00,1.15,1.70E-01,-1.60E-01,1059,,,296.73,114.62,-91.93,14.4,4,2,q1_q17_dr25_tce,5553,74,-74,4.33,0.137,-0.1,1.098,0.161,-0.161,290.20163,48.185822,14.754
4860678,K01602.01,Kepler-1758 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,9.97716876,8.02E-05,-8.02E-05,137.2361,5.49E-03,-5.49E-03,0.002,0.448,-0.002,5.908,0.22,-0.22,2.53E+02,1.27E+01,-1.27E+01,2.53,4.00E-01,-6.50E-01,1028,,,263.89,111.06,-125.08,21.8,2,1,q1_q17_dr25_tce,5557,83,-72,4.037,0.21,-0.09,1.616,0.254,-0.413,297.79691,39.921371,14.943
