pl_name,hostname,k2_name,epic_hostname,default_flag,disposition,disp_refname,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-270 b,K2-270,K2-270 b,EPIC 211529065,0,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,1.543041,0.000177,-0.000175,0,,,,,1.5,0.3,-0.1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.7592,0.1608,-0.18,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.82,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,131.2665588,13.5497322,280.518,2.385,-2.346,13.847,0.092,-0.092,11.368,0.021,-0.021,13.4701,0.00062,-0.00062,12/14/17,2018-01,12/14/17
K2-270 c,K2-270,K2-270 c,EPIC 211529065,0,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,4.400037,0.000168,-0.000164,0,,,,,3.3,0.5,-0.2,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.56,0.0696,-0.06,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.82,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,131.2665588,13.5497322,280.518,2.385,-2.346,13.847,0.092,-0.092,11.368,0.021,-0.021,13.4701,0.00062,-0.00062,12/14/17,2018-01,12/14/17
K2-37 b,K2-37,K2-37 b,EPIC 203826436,0,CONFIRMED,Sinukoff et al. 2016,3,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,4.443774,0.000454,-0.000501,0,,,,,1.526,0.178,-0.103,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5382,57,-57,0,0.82,0.03,-0.03,0,0.89,0.03,-0.03,0,-0.07,0.08,-0.08,0,[Fe/H],4.66,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,243.4509662,-24.7870527,179.943,1.603,-1.575,12.573,0.046,-0.046,10.142,0.021,-0.021,12.2573,0.00015,-0.00015,2/14/18,2018-03,2/15/18
K2-37 c,K2-37,K2-37 c,EPIC 203826436,0,CONFIRMED,Sinukoff et al. 2016,3,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,6.429582,0.00029,-0.000307,0,,,,,2.598,0.331,-0.152,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5382,57,-57,0,0.82,0.03,-0.03,0,0.89,0.03,-0.03,0,-0.07,0.08,-0.08,0,[Fe/H],4.66,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,243.4509662,-24.7870527,179.943,1.603,-1.575,12.573,0.046,-0.046,10.142,0.021,-0.021,12.2573,0.00015,-0.00015,2/14/18,2018-03,2/15/18
K2-37 d,K2-37,K2-37 d,EPIC 203826436,0,CONFIRMED,Sinukoff et al. 2016,3,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,14.090996,0.000993,-0.001078,0,,,,,2.412,0.333,-0.154,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5382,57,-57,0,0.82,0.03,-0.03,0,0.89,0.03,-0.03,0,-0.07,0.08,-0.08,0,[Fe/H],4.66,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,243.4509662,-24.7870527,179.943,1.603,-1.575,12.573,0.046,-0.046,10.142,0.021,-0.021,12.2573,0.00015,-0.00015,2/14/18,2018-03,2/15/18
EPIC 205950854 c,K2-168,K2-168 c,EPIC 205950854,1,CONFIRMED,Heller et al. 2019,2,Transit,2019,K2,Published Confirmed,0,<a refstr=HEDGES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L...5H/abstract target=ref>Hedges et al. 2019</a>,8.050722,0.000075,-0.000038,0,,,,,1.31,0.144,-0.063,0,,,,,,,,,,,,,,,,,,961,20,-10,0,0,,,,,,,,,<a refstr=HEDGES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L...5H/abstract target=ref>Hedges et al. 2019</a>,,5502.7,101,-50.5,0,0.83,0.09,-0.04,0,0.88,0.06,-0.03,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,333.1100738,-16.3418863,243.935,4.239,-4.099,12.365,0.069,-0.069,10.549,0.024,-0.024,12.0976,0.000305,-0.000305,8/9/19,2019-07,8/15/19
EPIC 220674823 c,EPIC 220674823,K2-106 c,EPIC 220674823,0,CONFIRMED,Adams et al. 2017,2,Transit,2016,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,13.341245,0.0001,-0.0001,0,,,,,2.53,0.14,-0.14,0,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,G5,5590,51,-51,0,0.83,0.04,-0.04,0,0.93,0.01,-0.01,0,0.025,0.02,-0.02,0,[Fe/H],4.56,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.0800239,10.7947051,244.59,3.044,-2.972,12.101,0.031,-0.031,10.344,0.021,-0.021,11.9535,0.00022,-0.00022,10/24/18,2017-02,1/26/17
HD 3167 c,HD 3167,K2-96 c,EPIC 220383386,0,CONFIRMED,Vanderburg et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..123G/abstract target=ref>Gandolfi et al. 2017</a>,29.84622,0.00098,-0.00091,0,0.1806,0.008,-0.008,0,2.74,0.106,-0.1,0,8.33,1.79,-1.85,0,0.02621,0.00563,-0.00582,0,Mass,0.05,0.07,-0.04,0,,,,,548,10,-10,0,0,,,,,4.81,0.17,-0.09,0,<a refstr=GANDOLFI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..123G/abstract target=ref>Gandolfi et al. 2017</a>,,5286,40,-40,0,0.83,0.03,-0.03,0,0.88,0.02,-0.02,0,0.03,0.03,-0.03,0,[Fe/H],4.51,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.7401487,4.3807215,47.2899,0.1485,-0.1475,8.97,0.03,-0.03,7.066,0.02,-0.02,8.76221,0.000265,-0.000265,7/12/21,2017-09,7/12/21
HD 3167 c,HD 3167,K2-96 c,EPIC 220383386,0,CONFIRMED,Vanderburg et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,29.875221,0.0004,-0.0004,0,,,,,2.3,0.2,-0.1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5438,63,-63,0,0.83,0.03,-0.03,0,,,,,-0.1,0.1,-0.1,0,[Fe/H],4.6,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.7401487,4.3807215,47.2899,0.1485,-0.1475,8.97,0.03,-0.03,7.066,0.02,-0.02,8.76221,0.000265,-0.000265,3/28/22,2021-08,3/28/22
HD 3167 c,HD 3167,K2-96 c,EPIC 220383386,0,CONFIRMED,Vanderburg et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...829L...9V/abstract target=ref>Vanderburg et al. 2016</a>,29.8454,0.0012,-0.0012,0,,,,,2.85,0.24,-0.15,0,,,,,,,,,,,,,,,,,,500,40,-40,0,0,,,,,4.81,0.2,-0.11,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...829L...9V/abstract target=ref>Vanderburg et al. 2016</a>,,5370,50,-50,0,0.83,0.03,-0.03,0,0.88,0.03,-0.03,0,0,0.08,-0.08,0,[Fe/H],4.52,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.7401487,4.3807215,47.2899,0.1485,-0.1475,8.97,0.03,-0.03,7.066,0.02,-0.02,8.76221,0.000265,-0.000265,10/24/18,2016-09,9/8/16
K2-168 b,K2-168,K2-168 b,EPIC 205950854,1,CONFIRMED,Mayo et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=HEDGES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L...5H/abstract target=ref>Hedges et al. 2019</a>,15.8523,0.0025,-0.0012,0,,,,,1.86,0.24,-0.11,0,,,,,,,,,,,,,,,,,,766,16,-8,0,0,,,,,,,,,<a refstr=HEDGES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L...5H/abstract target=ref>Hedges et al. 2019</a>,,5502.7,101,-50.5,0,0.83,0.09,-0.04,0,0.88,0.06,-0.03,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,333.1100738,-16.3418863,243.935,4.239,-4.099,12.365,0.069,-0.069,10.549,0.024,-0.024,12.0976,0.000305,-0.000305,8/9/19,2019-07,8/15/19
K2-187 c,K2-187,K2-187 c,EPIC 212157262,1,CONFIRMED,Mayo et al. 2018,4,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,2.871512,0.00012,-0.00012,0,,,,,1.4,0.2,-0.2,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5438,63,-63,0,0.83,0.11,-0.11,0,,,,,0,0.1,-0.1,0,[Fe/H],4.6,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,132.5235618,23.1924709,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.000247,-0.000247,3/28/22,2021-08,3/28/22
K2-187 d,K2-187,K2-187 d,EPIC 212157262,1,CONFIRMED,Mayo et al. 2018,4,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,7.149584,0.00012,-0.00012,0,,,,,2.4,0.3,-0.3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5438,63,-63,0,0.83,0.11,-0.11,0,,,,,0,0.1,-0.1,0,[Fe/H],4.6,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,132.5235618,23.1924709,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.000247,-0.000247,3/28/22,2021-08,3/28/22
K2-187 e,K2-187,K2-187 e,EPIC 212157262,1,CONFIRMED,Mayo et al. 2018,4,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,13.606629,0.0000036,-0.0000036,0,,,,,1.9,0.3,-0.3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5438,63,-63,0,0.83,0.11,-0.11,0,,,,,0,0.1,-0.1,0,[Fe/H],4.6,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,132.5235618,23.1924709,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.000247,-0.000247,3/28/22,2021-08,3/28/22
K2-19 b,K2-19,K2-19 b,EPIC 201505350,0,CONFIRMED,Dai et al. 2016,3,Transit,2015,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,7.919493,0.000047,-0.000049,0,,,,,6.751,0.322,-0.23,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5391,50,-50,0,0.83,0.04,-0.03,0,0.9,0.03,-0.03,0,-0.03,0.08,-0.08,0,[Fe/H],4.6,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,174.9602543,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,2/14/18,2018-03,2/15/18
K2-19 c,K2-19,K2-19 c,EPIC 201505350,0,CONFIRMED,Dai et al. 2016,3,Transit,2015,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,11.907625,0.000242,-0.000241,0,,,,,4.052,0.246,-0.15,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5391,50,-50,0,0.83,0.04,-0.03,0,0.9,0.03,-0.03,0,-0.03,0.08,-0.08,0,[Fe/H],4.6,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,174.9602543,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,2/14/18,2018-03,2/15/18
K2-19 d,K2-19,K2-19 d,EPIC 201505350,0,CONFIRMED,Dai et al. 2016,3,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2.508283,0.000309,-0.000305,0,,,,,1.159,0.115,-0.081,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5391,50,-50,0,0.83,0.04,-0.03,0,0.9,0.03,-0.03,0,-0.03,0.08,-0.08,0,[Fe/H],4.6,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,174.9602543,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,2/14/18,2018-03,2/15/18
K2-270 c,K2-270,K2-270 c,EPIC 211529065,0,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,4.39883617,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.132,0.006,-0.006,0,1.98,0.148,-0.148,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4712.91,111.33,-119.31,0,0.83,0.06,-0.05,0,0.75,0.11,-0.07,0,0.23,0.056,-0.056,0,[M/H],4.48,0.08,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,131.2665588,13.5497322,280.518,2.385,-2.346,13.847,0.092,-0.092,11.368,0.021,-0.021,13.4701,0.00062,-0.00062,12/21/16,2016-10,12/21/16
K2-270 c,K2-270,K2-270 c,EPIC 211529065,0,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,4.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1297,,,0,1.45608,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4712.91,111.33,-119.31,0,0.83,0.06,-0.05,0,0.75,0.11,-0.07,0,0.23,0.056,-0.056,0,[M/H],4.48,0.08,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,131.2665588,13.5497322,280.518,2.385,-2.346,13.847,0.092,-0.092,11.368,0.021,-0.021,13.4701,0.00062,-0.00062,7/18/16,2016-10,7/18/16
K2-348 b,K2-348,K2-348 b,EPIC 212204403,0,CONFIRMED,de Leon et al. 2021,2,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,4.688625,,,0,,,,,3.8,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.1777,,,0,2.3136,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5220,100,-100,0,0.83,0.01,-0.01,0,,,,,,,,,,4.54,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,130.8783479,24.4229559,201.856,1.5,-1.479,12.572,0.046,-0.046,10.381,0.018,-0.018,12.3271,0.000129,-0.000129,2/26/19,2018-07,2/26/19
K2-348 c,K2-348,K2-348 c,EPIC 212204403,0,CONFIRMED,de Leon et al. 2021,2,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,12.550896,,,0,,,,,2.6,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0858,,,0,2.8296,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5220,100,-100,0,0.83,0.01,-0.01,0,,,,,,,,,,4.54,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,130.8783479,24.4229559,201.856,1.5,-1.479,12.572,0.046,-0.046,10.381,0.018,-0.018,12.3271,0.000129,-0.000129,2/26/19,2018-07,2/26/19
HD 3167 c,HD 3167,K2-96 c,EPIC 220383386,0,CONFIRMED,Vanderburg et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,29.844982,0.001437,-0.001389,0,,,,,2.831,0.308,-0.145,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5366,50,-50,0,0.84,0.05,-0.03,0,0.89,0.03,-0.03,0,-0.01,0.08,-0.08,0,[Fe/H],4.54,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.7401487,4.3807215,47.2899,0.1485,-0.1475,8.97,0.03,-0.03,7.066,0.02,-0.02,8.76221,0.000265,-0.000265,10/24/18,2018-03,2/15/18
K2-138 b,K2-138,K2-138 b,EPIC 245950175,0,CONFIRMED,Christiansen et al. 2018,6,Transit,2017,K2,Published Confirmed,0,<a refstr=HARDEGREE_ULLMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..219H/abstract target=ref>Hardegree-Ullman et al. 2021</a>,2.35321,0.00037,-0.00036,0,0.0338,0.0034,-0.0031,0,1.49,0.15,-0.14,0,,,,,,,,,,,,,,424.51,126.3,-98.15,0,1157,78,-74,0,0,,,,,1.947,0.15,-0.168,0,<a refstr=HARDEGREE_ULLMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..219H/abstract target=ref>Hardegree-Ullman et al. 2021</a>,G8 V,5283,122,-163,0,0.84,0.05,-0.05,0,0.92,0.08,-0.1,0,0.134,0.128,-0.176,0,[Fe/H],4.54,0.09,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,348.9490311,-10.8497391,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364,3/12/21,2021-05,3/4/21
K2-138 c,K2-138,K2-138 c,EPIC 245950175,0,CONFIRMED,Christiansen et al. 2018,6,Transit,2017,K2,Published Confirmed,0,<a refstr=HARDEGREE_ULLMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..219H/abstract target=ref>Hardegree-Ullman et al. 2021</a>,3.56015,0.00022,-0.00023,0,0.0442,0.0039,-0.0039,0,2.26,0.18,-0.17,0,,,,,,,,,,,,,,248.95,70.82,-55.02,0,1012,65,-61,0,0,,,,,2.339,0.089,-0.087,0,<a refstr=HARDEGREE_ULLMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..219H/abstract target=ref>Hardegree-Ullman et al. 2021</a>,G8 V,5283,122,-163,0,0.84,0.05,-0.05,0,0.92,0.08,-0.1,0,0.134,0.128,-0.176,0,[Fe/H],4.54,0.09,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,348.9490311,-10.8497391,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364,3/12/21,2021-05,3/4/21
K2-138 d,K2-138,K2-138 d,EPIC 245950175,0,CONFIRMED,Christiansen et al. 2018,6,Transit,2017,K2,Published Confirmed,0,<a refstr=HARDEGREE_ULLMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..219H/abstract target=ref>Hardegree-Ullman et al. 2021</a>,5.40484,0.00049,-0.00051,0,0.0575,0.005,-0.0049,0,2.46,0.19,-0.18,0,,,,,,,,,,,,,,147.12,41.3,-32.19,0,888,57,-53,0,0,,,,,2.764,0.097,-0.086,0,<a refstr=HARDEGREE_ULLMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..219H/abstract target=ref>Hardegree-Ullman et al. 2021</a>,G8 V,5283,122,-163,0,0.84,0.05,-0.05,0,0.92,0.08,-0.1,0,0.134,0.128,-0.176,0,[Fe/H],4.54,0.09,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,348.9490311,-10.8497391,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364,3/12/21,2021-05,3/4/21
